Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Olga,7/9/2020 1:54,1:24:34,,A Thousand Words,,Chrome PC (Cadmium),1:26:51,1:26:51,US (United States)
Olga,7/9/2020 1:53,0:00:38,Autoplayed: user action: None; ,A Thousand Words_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:38,0:00:38,US (United States)
Olga,7/9/2020 1:36,0:16:46,,Unsolved Mysteries: Volume 1: Mystery on the Rooftop (Episode 1),,Chrome PC (Cadmium),0:16:46,0:16:46,US (United States)
Olga,7/9/2020 1:35,0:00:19,Autoplayed: user action: None; ,A Thousand Words_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:19,Not latest view,US (United States)
Olga,7/9/2020 1:04,0:30:10,,A Futile and Stupid Gesture,,Chrome PC (Cadmium),1:38:00,1:38:00,US (United States)
Olga,7/8/2020 3:17,1:10:04,,A Futile and Stupid Gesture,,Chrome PC (Cadmium),1:04:35,Not latest view,US (United States)
Olga,7/8/2020 3:16,0:00:09,Autoplayed: user action: None; ,A Futile and Stupid Gesture_Autohook_1_16x9,HOOK,Chrome PC (Cadmium),0:00:09,0:00:09,US (United States)
Olga,7/8/2020 3:16,0:00:10,Autoplayed: user action: None; ,Franchise Trailer: Dark,TRAILER,Chrome PC (Cadmium),0:00:10,Not latest view,US (United States)
Olga,7/5/2020 16:15,0:00:43,,Watchman,,Chrome PC (Cadmium),0:09:30,0:09:30,US (United States)
Olga,7/5/2020 1:50,0:01:09,Autoplayed: user action: None; ,Community: Season 1_hook_01_16x9,HOOK,Chrome PC (Cadmium),0:01:09,0:01:09,US (United States)
Olga,7/5/2020 1:35,0:05:23,,I Now Pronounce You Chuck and Larry,,Chrome PC (Cadmium),0:05:23,0:05:23,US (United States)
Olga,7/5/2020 1:35,0:00:08,Autoplayed: user action: None; ,Season 2 Trailer: Selling Sunset,TRAILER,Chrome PC (Cadmium),0:00:08,0:00:08,US (United States)
Olga,7/5/2020 1:34,0:00:09,Autoplayed: user action: None; ,Sick Note: Season 1_shortpreview_9x16,PREVIEW,Chrome PC (Cadmium),0:00:09,0:00:09,US (United States)
Olga,7/5/2020 1:34,0:00:04,Autoplayed: user action: None; ,Unsolved Mysteries: Season 1: Mystery on the Rooftop (Episodic Hook),HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,7/5/2020 1:22,0:00:30,Autoplayed: user action: None; ,Trailer: Unsolved Mysteries,TRAILER,Chrome PC (Cadmium),0:00:30,0:00:30,US (United States)
Olga,7/5/2020 0:51,0:31:12,,Desperados,,Chrome PC (Cadmium),1:41:19,1:41:19,US (United States)
Olga,7/4/2020 1:13,1:10:07,,Desperados,,Chrome PC (Cadmium),1:10:07,Not latest view,US (United States)
Olga,7/4/2020 1:11,0:01:14,Autoplayed: user action: None; ,Trailer: Desperados,TRAILER,Chrome PC (Cadmium),0:01:14,0:01:14,US (United States)
Olga,6/28/2020 23:33,0:20:54,,Bleed for This,,Chrome PC (Cadmium),0:28:18,0:28:18,US (United States)
Kids,6/26/2020 18:27,0:00:03,Autoplayed: user action: None; ,Avatar: The Last Airbender: Book 1: The Blue Spirit (Episode 13),,Chrome PC (Cadmium),0:01:37,0:01:37,US (United States)
Kids,6/26/2020 18:05,0:22:26,Autoplayed: user action: None; ,Avatar: The Last Airbender: Book 1: The Storm (Episode 12),,Chrome PC (Cadmium),0:23:53,0:23:53,US (United States)
Kids,6/26/2020 17:42,0:22:33,Autoplayed: user action: None; ,Avatar: The Last Airbender: Book 1: The Great Divide (Episode 11),,Chrome PC (Cadmium),0:24:01,0:24:01,US (United States)
Kids,6/26/2020 17:20,0:22:14,,Avatar: The Last Airbender: Book 1: Jet (Episode 10),,Chrome PC (Cadmium),0:23:47,0:23:47,US (United States)
Kids,6/26/2020 17:18,0:02:20,,Avatar: The Last Airbender: Book 1: The Boy in the Iceberg (Episode 1),,Chrome PC (Cadmium),0:02:20,0:02:20,US (United States)
Olga,6/26/2020 4:33,0:00:39,Autoplayed: user action: None; ,Imposters: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:39,0:00:39,US (United States)
Olga,6/26/2020 2:46,1:46:01,,The Water Diviner,,Chrome PC (Cadmium),1:46:01,1:46:01,US (United States)
Olga,6/24/2020 3:13,0:00:10,Autoplayed: user action: None; ,Baby Mama_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,US (United States)
Olga,6/24/2020 3:13,0:00:04,Autoplayed: user action: None; ,Baby Mama_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,Not latest view,US (United States)
Olga,6/24/2020 1:48,0:41:03,Autoplayed: user action: None; ,How to Get Away With Murder: Season 6: Do You Think I'm a Bad Man? (Episode 3),,Chrome PC (Cadmium),0:41:44,0:41:44,US (United States)
Olga,6/24/2020 1:06,0:41:44,,How to Get Away With Murder: Season 6: Vivian's Here (Episode 2),,Chrome PC (Cadmium),0:42:38,0:42:38,US (United States)
Olga,6/24/2020 0:55,0:10:29,,How to Get Away With Murder: Season 6: Say Goodbye (Episode 1),,Chrome PC (Cadmium),0:42:29,0:42:29,US (United States)
Olga,6/24/2020 0:48,0:05:26,,The Lovebirds,,Chrome PC (Cadmium),0:05:26,0:05:26,US (United States)
Olga,6/24/2020 0:44,0:00:39,Autoplayed: user action: None; ,Hannibal: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:39,0:00:39,US (United States)
Olga,6/24/2020 0:37,0:06:25,,Republic of Doyle: Season 1: Fathers and Sons (Episode 1),,Chrome PC (Cadmium),0:06:38,0:06:38,US (United States)
Olga,6/24/2020 0:35,0:00:25,Autoplayed: user action: None; ,Baby Mama_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,US (United States)
Olga,6/22/2020 3:56,0:31:19,,Undercover: Season 1: Highly Sensitive (Episode 2),,DefaultWidevineAndroidPhone,0:31:28,0:31:28,US (United States)
Olga,6/22/2020 0:47,0:00:43,Autoplayed: user action: None; ,The Do-Over (Trailer),TRAILER,Chrome PC (Cadmium),0:00:44,0:00:44,US (United States)
Olga,6/22/2020 0:46,0:00:25,Autoplayed: user action: None; ,Baby Mama_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,US (United States)
Olga,6/22/2020 0:43,0:02:16,,Hannibal: Season 1: Apéritif (Episode 1),,Chrome PC (Cadmium),0:02:16,0:02:16,US (United States)
Olga,6/22/2020 0:43,0:00:25,Autoplayed: user action: None; ,Baby Mama_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,US (United States)
Olga,6/20/2020 3:20,0:01:07,Autoplayed: user action: None; ,Absurd Planet: Season 1: Raging Waters (Episode 2),,Chrome PC (Cadmium),0:01:12,0:01:12,US (United States)
Olga,6/20/2020 3:03,0:17:00,,Absurd Planet: Season 1: Strangest Things (Episode 1),,Chrome PC (Cadmium),0:17:57,0:17:57,US (United States)
Olga,6/20/2020 3:03,0:00:15,Autoplayed: user action: None; ,Trailer: Wasp Network,TRAILER,Chrome PC (Cadmium),0:00:15,0:00:15,US (United States)
Olga,6/20/2020 2:14,0:20:28,,The Politician: Season 2: Conscious Unthroupling (Episode 2),,Chrome PC (Cadmium),0:21:53,0:21:53,US (United States)
Olga,6/20/2020 1:27,0:46:57,,The Politician: Season 2: New York State of Mind (Episode 1),,Chrome PC (Cadmium),0:48:14,0:48:14,US (United States)
Olga,6/20/2020 1:24,0:02:59,Autoplayed: user action: None; ,Season 1 Recap: The Politician,RECAP,Chrome PC (Cadmium),0:02:59,0:02:59,US (United States)
Olga,6/20/2020 1:23,0:00:38,Autoplayed: user action: None; ,Season 2 Trailer: The Politician,TRAILER,Chrome PC (Cadmium),0:00:38,0:00:38,US (United States)
Olga,6/19/2020 3:38,0:05:10,,When We First Met,,Chrome PC (Cadmium),0:03:33,0:03:33,US (United States)
Olga,6/19/2020 3:38,0:00:05,Autoplayed: user action: None; ,Father of the Year (Trailer),TRAILER,Chrome PC (Cadmium),0:00:06,0:00:06,US (United States)
Olga,6/19/2020 3:38,0:00:14,Autoplayed: user action: None; ,When We First Met (Trailer),TRAILER,Chrome PC (Cadmium),0:00:15,0:00:15,US (United States)
Olga,6/19/2020 3:37,0:00:09,Autoplayed: user action: None; ,The Family_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:09,0:00:09,US (United States)
Olga,6/19/2020 3:37,0:00:06,Autoplayed: user action: None; ,Wanted: Season 1_shortpreview_9x16,PREVIEW,Chrome PC (Cadmium),0:00:06,0:00:06,US (United States)
Olga,6/19/2020 3:37,0:00:04,Autoplayed: user action: None; ,Bloodline: Season 1_shortPreview_9x16,PREVIEW,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,6/19/2020 3:37,0:00:04,Autoplayed: user action: None; ,Undercover: Series 1_shortpreview_9x16,PREVIEW,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,6/19/2020 3:37,0:00:11,Autoplayed: user action: None; ,Bloodline: Season 1_shortPreview_9x16,PREVIEW,Chrome PC (Cadmium),0:00:11,Not latest view,US (United States)
Olga,6/19/2020 3:25,0:11:24,,Take Me,,Chrome PC (Cadmium),0:11:24,Not latest view,US (United States)
Olga,6/18/2020 23:47,1:12:50,,Naked,,Chrome PC (Cadmium),1:30:19,1:30:19,US (United States)
Olga,6/18/2020 23:46,0:00:07,Autoplayed: user action: None; ,Alexandria: Again and Forever_hook_04_16x9,HOOK,Chrome PC (Cadmium),0:00:07,0:00:07,US (United States)
Olga,6/18/2020 21:11,0:11:59,,Naked,,Chrome PC (Cadmium),0:11:59,Not latest view,US (United States)
Olga,6/18/2020 21:11,0:00:08,Autoplayed: user action: None; ,Naked (Trailer),TRAILER,Chrome PC (Cadmium),0:00:09,0:00:09,US (United States)
Olga,6/18/2020 21:11,0:00:01,,On My Block: Season 1: Chapter One (Episode 1),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/18/2020 21:10,0:00:04,Autoplayed: user action: None; ,Season 3 Trailer: Marcella,TRAILER,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,6/18/2020 0:52,0:11:50,,Handsome: A Netflix Mystery Movie,,Chrome PC (Cadmium),0:12:19,0:12:19,US (United States)
Olga,6/18/2020 0:52,0:00:04,Autoplayed: user action: None; ,Handsome: A Netflix Mystery Movie (Trailer),TRAILER,Chrome PC (Cadmium),0:00:05,0:00:05,US (United States)
Olga,6/18/2020 0:51,0:00:13,Autoplayed: user action: None; ,Trailer: The Lovebirds,TRAILER,Chrome PC (Cadmium),0:00:13,0:00:13,US (United States)
Olga,6/18/2020 0:51,0:00:04,Autoplayed: user action: None; ,Season 1 Trailer: #blackAF,TRAILER,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,6/18/2020 0:35,0:16:05,,American Crime: Season 1: Episode 1,,Chrome PC (Cadmium),0:16:05,0:16:05,US (United States)
Olga,6/18/2020 0:35,0:00:07,Autoplayed: user action: None; ,Season 1 Trailer: White Lines,TRAILER,Chrome PC (Cadmium),0:00:07,0:00:07,US (United States)
Olga,6/18/2020 0:35,0:00:04,Autoplayed: user action: None; ,365 Days_hook_01_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,6/18/2020 0:34,0:00:12,Autoplayed: user action: None; ,Season 3 Trailer: Marcella,TRAILER,Chrome PC (Cadmium),0:00:12,Not latest view,US (United States)
Olga,6/17/2020 2:45,0:31:07,,How to Get Away With Murder: Season 6: Say Goodbye (Episode 1),,Chrome PC (Cadmium),0:32:00,Not latest view,US (United States)
Olga,6/17/2020 2:44,0:00:10,,How to Get Away With Murder: Season 5: Please Say No One Else Is Dead (Episode 15),,Chrome PC (Cadmium),0:00:10,0:00:10,US (United States)
Olga,6/17/2020 2:44,0:00:12,,How to Get Away With Murder: Season 5: Whose Blood Is That? (Episode 2),,Chrome PC (Cadmium),0:00:12,0:00:12,US (United States)
Olga,6/17/2020 2:44,0:00:01,,How to Get Away With Murder: Season 5: Your Funeral (Episode 1),,Chrome PC (Cadmium),0:01:03,0:01:03,US (United States)
Olga,6/17/2020 2:44,0:00:02,,How to Get Away With Murder: Season 4: Nobody Else Is Dying (Episode 15),,Chrome PC (Cadmium),0:00:02,0:00:02,US (United States)
Olga,6/17/2020 2:44,0:00:02,,How to Get Away With Murder: Season 4: The Day Before He Died (Episode 14),,Chrome PC (Cadmium),0:00:02,0:00:02,US (United States)
Olga,6/17/2020 2:44,0:00:01,,How to Get Away With Murder: Season 4: Lahey v. Commonwealth of Pennsylvania (Episode 13),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:44,0:00:02,,How to Get Away With Murder: Season 4: Ask Him About Stella (Episode 12),,Chrome PC (Cadmium),0:00:02,0:00:02,US (United States)
Olga,6/17/2020 2:44,0:00:03,,How to Get Away With Murder: Season 4: He's a Bad Father (Episode 11),,Chrome PC (Cadmium),0:00:03,0:00:03,US (United States)
Olga,6/17/2020 2:44,0:00:02,,How to Get Away With Murder: Season 4: Everything We Did Was for Nothing (Episode 10),,Chrome PC (Cadmium),0:00:02,0:00:02,US (United States)
Olga,6/17/2020 2:44,0:00:02,,How to Get Away With Murder: Season 4: He's Dead (Episode 9),,Chrome PC (Cadmium),0:00:02,0:00:02,US (United States)
Olga,6/17/2020 2:44,0:00:02,,How to Get Away With Murder: Season 4: Live. Live. Live (Episode 8),,Chrome PC (Cadmium),0:00:02,0:00:02,US (United States)
Olga,6/17/2020 2:43,0:00:01,,How to Get Away With Murder: Season 4: Nobody Roots for Goliath (Episode 7),,Chrome PC (Cadmium),0:37:31,0:37:31,US (United States)
Olga,6/17/2020 2:43,0:00:03,,"How to Get Away With Murder: Season 4: Stay Strong, Mama (Episode 6)",,Chrome PC (Cadmium),0:00:03,0:00:03,US (United States)
Olga,6/17/2020 2:43,0:00:01,,How to Get Away With Murder: Season 4: I Love Her (Episode 5),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:43,0:00:01,,How to Get Away With Murder: Season 4: Was She Ever Good at Her Job? (Episode 4),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:43,0:00:01,,How to Get Away With Murder: Season 4: It's for the Greater Good (Episode 3),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:43,0:00:09,,How to Get Away With Murder: Season 4: I'm Not Her (Episode 2),,Chrome PC (Cadmium),0:00:09,0:00:09,US (United States)
Olga,6/17/2020 2:43,0:00:07,,How to Get Away With Murder: Season 4: I'm Going Away (Episode 1),,Chrome PC (Cadmium),0:01:22,0:01:22,US (United States)
Olga,6/17/2020 2:43,0:00:01,,How to Get Away With Murder: Season 3: Wes (Episode 15),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:43,0:00:09,,How to Get Away With Murder: Season 3: We're Good People Now (Episode 1),,Chrome PC (Cadmium),0:01:18,0:01:18,US (United States)
Olga,6/17/2020 2:43,0:00:01,,How to Get Away With Murder: Season 2: Anna Mae (Episode 15),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:42,0:00:03,,How to Get Away With Murder: Season 2: There's My Baby (Episode 14),,Chrome PC (Cadmium),0:00:03,0:00:03,US (United States)
Olga,6/17/2020 2:42,0:00:01,,How to Get Away With Murder: Season 2: Something Bad Happened (Episode 13),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:42,0:00:01,,How to Get Away With Murder: Season 2: It's a Trap (Episode 12),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:42,0:00:01,,"How to Get Away With Murder: Season 2: What Happened to You, Annalise? (Episode 10)",,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:42,0:00:01,,"How to Get Away With Murder: Season 2: Hi, I'm Philip (Episode 8)",,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:42,0:00:01,,"How to Get Away With Murder: Season 2: Two Birds, One Millstone (Episode 6)",,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:42,0:00:12,,How to Get Away With Murder: Season 2: Meet Bonnie (Episode 5),,Chrome PC (Cadmium),0:00:12,0:00:12,US (United States)
Olga,6/17/2020 2:42,0:00:02,,How to Get Away With Murder: Season 2: Skanks Get Shanked (Episode 4),,Chrome PC (Cadmium),0:00:02,0:00:02,US (United States)
Olga,6/17/2020 2:42,0:00:04,,How to Get Away With Murder: Season 2: It's Called the Octopus (Episode 3),,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,6/17/2020 2:42,0:00:01,,How to Get Away With Murder: Season 2: She's Dying (Episode 2),,Chrome PC (Cadmium),0:00:01,0:00:01,US (United States)
Olga,6/17/2020 2:42,0:00:02,,How to Get Away With Murder: Season 2: It's Time to Move On (Episode 1),,Chrome PC (Cadmium),0:02:16,0:02:16,US (United States)
Olga,6/17/2020 2:41,0:00:04,,How to Get Away With Murder: Season 1: It's All My Fault (Episode 15),,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,6/17/2020 2:41,0:00:07,,How to Get Away With Murder: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),0:01:24,0:01:24,US (United States)
Olga,6/15/2020 7:50,0:28:07,,Queen of the South: Season 2: El Cuerpo de Cristo (Episode 1),,Chrome PC (Cadmium),0:29:10,0:29:10,US (United States)
Olga,6/15/2020 7:29,0:21:34,,Queen of the South: Season 1: Cicatriz (Episode 13),,Chrome PC (Cadmium),0:39:00,0:39:00,US (United States)
Olga,6/15/2020 7:28,0:00:05,Autoplayed: user action: None; ,How to Get Away with Murder: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,US (United States)
Olga,6/15/2020 5:54,0:17:19,Autoplayed: user action: None; ,Queen of the South: Season 1: Cicatriz (Episode 13),,Chrome PC (Cadmium),0:17:26,Not latest view,US (United States)
Olga,6/15/2020 5:15,0:38:55,Autoplayed: user action: None; ,Queen of the South: Season 1: Quinientos Mil (Episode 12),,Chrome PC (Cadmium),0:39:02,0:39:02,US (United States)
Olga,6/15/2020 4:35,0:39:42,,Queen of the South: Season 1: Punto Sin Retorno (Episode 11),,Chrome PC (Cadmium),0:39:49,0:39:49,US (United States)
Olga,6/15/2020 3:54,0:41:16,Autoplayed: user action: None; ,Queen of the South: Season 1: Esta cosa nuestra (Episode 10),,Chrome PC (Cadmium),0:41:51,0:41:51,US (United States)
Olga,6/15/2020 3:22,0:31:21,,Queen of the South: Season 1: Toma todo lo que puedas (Episode 9),,Chrome PC (Cadmium),0:40:57,0:40:57,US (United States)
Olga,6/15/2020 2:35,0:08:58,,Queen of the South: Season 1: Toma todo lo que puedas (Episode 9),,Chrome PC (Cadmium),0:09:36,Not latest view,US (United States)
Olga,6/15/2020 1:56,0:39:08,,Queen of the South: Season 1: Billete De Magia (Episode 8),,Chrome PC (Cadmium),0:39:15,0:39:15,US (United States)
Olga,6/15/2020 1:25,0:28:07,,Queen of the South: Season 1: El Hombre Pájaro (Episode 7),,Chrome PC (Cadmium),0:39:36,0:39:36,US (United States)
Olga,6/14/2020 14:32,0:00:55,,Queen of the South: Season 1: El Hombre Pájaro (Episode 7),,Chrome PC (Cadmium),0:12:17,Not latest view,US (United States)
Olga,6/14/2020 3:09,0:11:15,,Queen of the South: Season 1: El Hombre Pájaro (Episode 7),,Chrome PC (Cadmium),0:11:22,Not latest view,US (United States)
Olga,6/14/2020 2:27,0:41:47,,Queen of the South: Season 1: El Engaño Como la Regla (Episode 6),,Chrome PC (Cadmium),0:39:21,0:39:21,US (United States)
Olga,6/14/2020 2:27,0:00:05,Autoplayed: user action: None; ,Queen of the South: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,US (United States)
Olga,6/14/2020 2:26,0:00:27,Autoplayed: user action: None; ,How to Get Away with Murder: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,US (United States)
Olga,6/13/2020 13:12,0:00:02,,Queen of the South: Season 1: El Engaño Como la Regla (Episode 6),,Chrome PC (Cadmium),0:00:12,Not latest view,US (United States)
Olga,6/13/2020 5:30,0:00:03,Autoplayed: user action: None; ,Queen of the South: Season 1: El Engaño Como la Regla (Episode 6),,Chrome PC (Cadmium),0:00:10,Not latest view,US (United States)
Olga,6/13/2020 4:50,0:39:50,,"Queen of the South: Season 1: Un alma, un mapa, a futuro (Episode 5)",,Chrome PC (Cadmium),0:39:57,0:39:57,US (United States)
Olga,6/13/2020 4:10,0:39:38,Autoplayed: user action: None; ,Queen of the South: Season 1: Lirio De Los Valles (Episode 4),,Chrome PC (Cadmium),0:39:45,0:39:45,US (United States)
Olga,6/13/2020 3:29,0:40:25,,Queen of the South: Season 1: Estrategia De Entrada (Episode 3),,Chrome PC (Cadmium),0:39:56,0:39:56,US (United States)
Olga,6/13/2020 2:50,0:38:46,Autoplayed: user action: None; ,Queen of the South: Season 1: Cuarenta Minutos (Episode 2),,Chrome PC (Cadmium),0:38:53,0:38:53,US (United States)
Olga,6/13/2020 2:03,0:45:03,,Queen of the South: Season 1: Piloto (Episode 1),,Chrome PC (Cadmium),0:45:03,0:45:03,US (United States)
Olga,6/13/2020 2:00,0:02:03,,Marcella: Season 1: Episode 2,,Chrome PC (Cadmium),0:02:03,0:02:03,US (United States)
Olga,6/13/2020 2:00,0:00:28,Autoplayed: user action: None; ,Ozark (Trailer),TRAILER,Chrome PC (Cadmium),0:00:29,0:00:29,US (United States)
Olga,6/13/2020 1:54,0:05:43,,The Night Clerk,,Chrome PC (Cadmium),0:05:43,0:05:43,US (United States)
Olga,6/13/2020 1:53,0:00:24,,Queen of the South: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:24,Not latest view,US (United States)
Olga,6/13/2020 1:37,0:15:26,,The Woods: Season 1: End of Innocence (Episode 1),,Chrome PC (Cadmium),0:13:59,0:13:59,US (United States)
Olga,6/13/2020 1:37,0:00:24,,Queen of the South: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:24,Not latest view,US (United States)
Olga,6/13/2020 1:36,0:00:04,Autoplayed: user action: None; ,The Woods (Trailer),TRAILER,Chrome PC (Cadmium),0:00:04,Not latest view,US (United States)
Olga,6/13/2020 1:36,0:00:08,,The Woods (Trailer),TRAILER,Chrome PC (Cadmium),0:00:08,0:00:08,US (United States)
Olga,6/13/2020 1:33,0:01:33,,Waco: Limited Series: Visions and Omens (Episode 1),,Chrome PC (Cadmium),0:01:33,0:01:33,US (United States)
Olga,6/13/2020 1:33,0:00:18,Autoplayed: user action: None; ,Waco: Season 1_hook_02_16x9,HOOK,Chrome PC (Cadmium),0:00:18,0:00:18,US (United States)
Olga,6/13/2020 1:32,0:00:29,Autoplayed: user action: None; ,Criminal Minds: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:29,Not latest view,US (United States)
